episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
280,1.0,-1.4230813500265143,-1.7135840289558053,-0.37412392842034353,-12.688403269679746,1.6678534809026275,[-12.688403269679746, 1.6678534809026275],0.0,False,True,0.8441638942779195,1,16.59809003658851,3540.952,prepare,0.0
280,2.0,-1.4228532491292518,-1.7137152895113734,-0.44456335748386316,-25.0,1.0,[-25.0, 1.0],25.0,False,True,0.8455517324319431,1,16.59809003658851,3541.014,in_progress,0.0
280,3.0,-1.4179093964509357,-1.7137621858901813,-0.3214423090868205,-25.0,1.504769795031875,[-25.0, 1.504769795031875],25.0,False,True,0.8753378034417084,1,16.59809003658851,3541.083,in_progress,0.0
280,4.0,-1.3950344656035467,-1.7230804940859208,-2.5635481606453157,-25.0,1.651258687583204,[-25.0, 1.651258687583204],25.0,False,True,1.0141122623023002,1,16.59809003658851,3541.157,in_progress,0.0
280,5.0,-1.3630785740510523,-1.7398391893680962,-6.279739559368862,-25.0,3.1102456726940813,[-25.0, 3.1102456726940813],25.0,False,True,1.2083707934064372,2,16.59809003658851,3541.224,in_progress,0.0
280,6.0,-1.3147830837379053,-1.7657987400223685,-11.079144879789588,19.15316422058195,1.0,[19.15316422058195, 1.0],25.0,False,True,1.502023430085157,2,16.59809003658851,3541.288,in_progress,0.0
280,7.0,-1.2564286491137013,-1.7829313279977557,-13.088549631523215,27.0,1.0,[27.0, 1.0],25.0,False,True,1.855342728480046,2,16.59809003658851,3541.357,in_progress,0.0
280,8.0,-1.1968900891218572,-1.7866253346328105,-10.89723226081844,27.0,1.0,[27.0, 1.0],25.0,False,True,2.2143835113901083,3,16.59809003658851,3541.418,in_progress,0.0
280,9.0,-1.1206862941096623,-1.7780965480632882,-5.820565776045968,-8.257941564557122,1.0,[-8.257941564557122, 1.0],25.0,False,True,2.6733863624462417,3,16.59809003658851,3541.481,in_progress,0.0
280,10.0,-1.061479178649487,-1.7739498872488122,-3.5574491051096193,4.3322005827473795,1.0,[4.3322005827473795, 1.0],25.0,False,True,3.0295310023956334,3,16.59809003658851,3541.543,in_progress,0.0
280,11.0,-0.9898879447948232,-1.7772763231433266,-3.3234727819869856,-12.301012892983849,2.905423866875587,[-12.301012892983849, 2.905423866875587],25.0,False,True,3.461165804598808,3,16.59809003658851,3541.602,in_progress,0.0
280,12.0,-0.9025260671269388,-1.7871889427382113,-4.450384405415555,27.0,2.2834222884602258,[27.0, 2.2834222884602258],25.0,False,True,3.9885838592638723,4,16.59809003658851,3541.688,in_progress,0.0
280,13.0,-0.8188770892750272,-1.7995240704969444,-5.843339055348613,16.66791419078391,1.0,[16.66791419078391, 1.0],25.0,False,True,4.493041488533072,4,16.59809003658851,3541.758,in_progress,0.0
280,14.0,-0.7365775298433725,-1.7976908636156872,-3.583817083726535,17.571602940569917,1.0,[17.571602940569917, 1.0],25.0,False,True,4.987392895754189,4,16.59809003658851,3541.826,in_progress,0.0
280,15.0,-0.6498255867595442,-1.7831267440704228,0.8398681570916016,-7.111234357703271,1.9255734144300267,[-7.111234357703271, 1.9255734144300267],25.0,False,True,5.50867469257538,5,16.59809003658851,3541.884,in_progress,0.0
280,16.0,-0.570094323951094,-1.7718639186601133,2.952703318832028,-7.773925350888728,2.3333314954477022,[-7.773925350888728, 2.3333314954477022],25.0,False,True,5.9879626339085394,5,16.59809003658851,3541.951,in_progress,0.0
280,17.0,-0.46373104309117474,-1.7727056139230544,1.5026411425886361,-7.213542998215569,2.795469306744506,[-7.213542998215569, 2.795469306744506],25.0,False,True,6.626266686073115,5,16.59809003658851,3542.023,in_progress,0.0
280,18.0,-0.34644700588596095,-1.7822497244349225,-1.1712939769184405,-14.734951420213358,3.3,[-14.734951420213358, 3.3],25.0,False,True,7.333171360011091,6,16.59809003658851,3542.069,in_progress,0.0
280,19.0,-0.22127847125821468,-1.8015978427681603,-4.732573587778267,-3.4419409824795792,1.0,[-3.4419409824795792, 1.0],25.0,False,True,8.087888886630127,6,16.59809003658851,3542.155,in_progress,0.0
280,20.0,-0.09425638401218206,-1.8243274008911883,-8.151330927772985,26.76546255115168,1.0,[26.76546255115168, 1.0],25.0,False,True,8.846789905581117,6,16.59809003658851,3542.219,in_progress,0.0
280,21.0,0.032485132746258846,-1.8459190932977534,-8.850850297357498,27.0,1.0,[27.0, 1.0],25.0,False,True,9.609403184730404,7,16.59809003658851,3542.292,in_progress,0.0
280,22.0,0.11931473180088573,-1.8526796456822208,-7.371504625226002,27.0,1.0,[27.0, 1.0],25.0,False,True,10.120766973818593,7,16.59809003658851,3542.357,in_progress,0.0
280,23.0,0.20154313936463739,-1.8564436375241742,-5.9600607985554195,27.0,1.0,[27.0, 1.0],25.0,False,True,10.615533600531286,7,16.59809003658851,3542.419,in_progress,0.0
280,24.0,0.2778699136872735,-1.8517927756540973,-3.1475223434688946,-25.0,1.0,[-25.0, 1.0],25.0,False,True,11.075903820917949,8,16.59809003658851,3542.486,in_progress,0.0
280,25.0,0.35201016315057954,-1.8502348959907775,-1.7767035131703686,8.466263247320875,1.0,[8.466263247320875, 1.0],25.0,False,True,11.52268118862749,8,16.59809003658851,3542.556,in_progress,0.0
280,26.0,0.4278809899555434,-1.8539307681563655,-2.034251393370383,26.283895858389016,1.0,[26.283895858389016, 1.0],25.0,False,True,11.976428421734132,8,16.59809003658851,3542.619,in_progress,0.0
