episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
260,1.0,-1.4229225355971098,-1.7136825809851406,-0.38362679810011135,-18.429039447281408,2.4159118873143703,[-18.429039447281408, 2.4159118873143703],0.0,False,True,0.8451309239065184,1,16.59809003658851,3268.485,prepare,0.0
260,2.0,-1.4231961827316706,-1.7135305526876834,-0.3385078659775659,-25.0,1.477377028415526,[-25.0, 1.477377028415526],5.0,False,True,0.8434665395971584,1,16.59809003658851,3268.545,in_progress,0.0
260,3.0,-1.4135386984825833,-1.7160397182030833,-0.8949371615841119,-25.0,1.4245710436813668,[-25.0, 1.4245710436813668],25.0,False,True,0.9019055602470442,1,16.59809003658851,3268.62,in_progress,0.0
260,4.0,-1.3957083706623779,-1.7245950653667492,-2.86101428624243,-25.0,1.2013108912056256,[-25.0, 1.2013108912056256],25.0,False,True,1.0102118279954322,1,16.59809003658851,3268.687,in_progress,0.0
260,5.0,-1.3593857639787887,-1.7501057409686465,-8.464800021149804,-17.448494452079693,2.3818726702194635,[-17.448494452079693, 2.3818726702194635],25.0,False,True,1.2316941751546029,2,16.59809003658851,3268.745,in_progress,0.0
260,6.0,-1.3246883234129316,-1.7730048018663853,-12.643247213731357,16.50972445300973,1.0,[16.50972445300973, 1.0],25.0,False,True,1.4431124124666435,2,16.59809003658851,3268.803,in_progress,0.0
260,7.0,-1.2533103007943063,-1.8085939706805996,-16.8936479254485,27.0,1.0,[27.0, 1.0],25.0,False,True,1.8768227718271777,2,16.59809003658851,3268.887,in_progress,0.0
260,8.0,-1.2092937650562259,-1.819373821370028,-16.348195506925343,-22.389306042235145,1.2786215531399532,[-22.389306042235145, 1.2786215531399532],25.0,False,True,2.1431051077850887,3,16.59809003658851,3268.954,in_progress,0.0
260,9.0,-1.14300558365582,-1.8359480872080753,-15.792824992210756,-17.11155384954855,1.0,[-17.11155384954855, 1.0],25.0,False,True,2.5441576524093517,3,16.59809003658851,3269.024,in_progress,0.0
260,10.0,-1.079819714200646,-1.8635333701208525,-17.88435368728453,-25.0,1.4498157720138025,[-25.0, 1.4498157720138025],25.0,False,True,2.9297613164452314,3,16.59809003658851,3269.083,in_progress,0.0
260,11.0,-1.010461488932283,-1.9050999344377764,-21.993523061399635,27.0,1.3083022240593654,[27.0, 1.3083022240593654],25.0,False,True,3.3525155719709687,3,16.59809003658851,3269.156,in_progress,0.0
260,12.0,-0.9324525156233084,-1.9531192808582947,-26.07189860161874,27.0,1.0,[27.0, 1.0],25.0,False,True,3.8281497034619623,4,16.59809003658851,3269.218,in_progress,0.0
260,13.0,-0.8726472151240394,-1.9802056117531155,-25.99506385755966,5.518657760334662,2.0228357189988238,[5.518657760334662, 2.0228357189988238],25.0,False,True,4.191630338514871,4,16.59809003658851,3269.285,in_progress,0.0
260,14.0,-0.7956934795258088,-2.0100255902535107,-24.486117387038025,-1.1670305658631683,1.7513154786650786,[-1.1670305658631683, 1.7513154786650786],25.0,False,True,4.650533682711186,4,16.59809003658851,3269.357,in_progress,0.0
260,15.0,-0.6981017090465556,-2.039160073261605,-21.581980284228106,-3.6322855763457476,1.1272704534815958,[-3.6322855763457476, 1.1272704534815958],25.0,False,True,5.241079797458527,4,16.59809003658851,3269.419,in_progress,0.0
260,16.0,-0.6085302410310753,-2.0682274928924276,-20.324163749407518,21.39920267363175,1.6027504352901447,[21.39920267363175, 1.6027504352901447],25.0,False,True,5.783304671440307,5,16.59809003658851,3269.477,in_progress,0.0
260,17.0,-0.5001363099593914,-2.094927229138946,-17.531567836714746,20.29525659025078,1.986424564643804,[20.29525659025078, 1.986424564643804],25.0,False,True,6.417159494016126,5,16.59809003658851,3269.551,in_progress,0.0
260,18.0,-0.3771816049924398,-2.1067481594728834,-12.21925174349717,27.0,3.3,[27.0, 3.3],25.0,False,True,7.158300515948824,5,16.59809003658851,3269.61,in_progress,0.0
260,19.0,-0.2903789874229463,-2.106630386014988,-8.094429178841636,1.7283898119031456,1.4214037323607076,[1.7283898119031456, 1.4214037323607076],25.0,False,True,7.681257033045603,6,16.59809003658851,3269.687,in_progress,0.0
260,20.0,-0.15686639938457853,-2.1045685743160485,-2.263411595633557,-25.0,1.8289768528677266,[-25.0, 1.8289768528677266],25.0,False,True,8.457166583055976,6,16.59809003658851,3269.756,in_progress,0.0
260,21.0,-0.055036473366449595,-2.1085240075776164,-1.4251664113121127,11.145388257578148,2.5370099713044323,[11.145388257578148, 2.5370099713044323],25.0,False,True,9.070478538019552,6,16.59809003658851,3269.777,in_progress,0.0
260,22.0,0.08983488731179372,-2.1142186761608777,-1.5384578512064668,2.7449968708474017,2.2434557522215677,[2.7449968708474017, 2.2434557522215677],25.0,False,True,9.943021973010739,7,16.59809003658851,3269.886,in_progress,0.0
260,23.0,0.21498738219527258,-2.1045877824096895,1.1260833996902702,10.160774715302075,2.562736847383839,[10.160774715302075, 2.562736847383839],25.0,False,True,10.662583550409254,7,16.59809003658851,3269.92,in_progress,0.0
260,24.0,0.3652694960239754,-2.0808176853219984,5.20908383867542,26.668464081146034,2.037168983524074,[26.668464081146034, 2.037168983524074],25.0,False,True,11.571018487577946,8,16.59809003658851,3270.015,in_progress,0.0
260,25.0,0.48720581282408826,-2.051906516260865,8.80858757769656,-22.548037936963784,1.8801628464255653,[-22.548037936963784, 1.8801628464255653],25.0,False,True,12.302564694661687,8,16.59809003658851,3270.088,in_progress,0.0
260,26.0,0.609073138150031,-2.0204265135042485,11.512135184758286,-12.459072692054713,2.999976202118416,[-12.459072692054713, 2.999976202118416],25.0,False,True,13.041494018281997,9,16.59809003658851,3270.152,in_progress,0.0
260,27.0,0.7524565424341881,-1.9940070516698571,10.803861922599339,3.066550324595191,1.9420965204164076,[3.066550324595191, 1.9420965204164076],25.0,False,True,13.96743396398714,9,16.59809003658851,3270.202,in_progress,0.0
260,28.0,0.9049796528885341,-1.9702816858034062,9.821499252034021,0.19769938256610686,1.6740731672693752,[0.19769938256610686, 1.6740731672693752],25.0,False,True,14.885129259124035,10,16.59809003658851,3270.272,in_progress,0.0
260,29.0,1.0427882991968387,-1.9477745696834399,9.604202879496333,6.250309404194482,1.458333236410751,[6.250309404194482, 1.458333236410751],25.0,False,True,15.753215585547176,10,16.59809003658851,3270.349,in_progress,0.0
260,30.0,1.1652427682992201,-1.922849763566628,10.454700226828223,17.923564652090434,1.4005775660081237,[17.923564652090434, 1.4005775660081237],25.0,False,True,16.48503206672045,10,16.59809003658851,3270.422,in_progress,0.0
260,31.0,1.2952713234798832,-1.8891625176009628,12.48801547413129,4.071794630642927,1.840624733897993,[4.071794630642927, 1.840624733897993],25.0,False,True,17.26053174388518,11,16.59809003658851,3270.491,in_progress,0.0
260,32.0,1.4134537740393345,-1.8500415781029658,15.052361809589053,7.807216638327439,1.9268160233959333,[7.807216638327439, 1.9268160233959333],25.0,False,True,17.962172647007637,11,16.59809003658851,3270.554,in_progress,0.0
260,33.0,1.5231759315299291,-1.8095230209405408,17.26645316752825,-1.8797955716407557,2.3084776237551154,[-1.8797955716407557, 2.3084776237551154],25.0,False,True,18.61441474164433,12,16.59809003658851,3270.616,in_progress,0.0
260,34.0,1.654202637340548,-1.767546156036459,17.2907798298776,-25.0,1.6475378342270697,[-25.0, 1.6475378342270697],25.0,False,True,19.389186221199466,12,16.59809003658851,3270.68,in_progress,0.0
260,35.0,1.7729344001690963,-1.7386521738898078,15.75325634562089,-15.758752581048348,1.3679963311049423,[-15.758752581048348, 1.3679963311049423],25.0,False,True,20.10392425514241,12,16.59809003658851,3270.746,in_progress,0.0
