episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
360,1.0,-1.423014171797039,-1.713541572394013,-0.3375245774407556,-9.19783930943984,2.8009340674042953,[-9.19783930943984, 2.8009340674042953],0.0,False,True,0.8445641079864461,1,16.59809003658851,4626.16,prepare,0.0
360,2.0,-1.4231961827316337,-1.7135305526876836,-0.3385078659775659,-25.0,2.8983238072311703,[-25.0, 2.8983238072311703],5.0,False,True,0.8434665395971584,1,16.59809003658851,4626.228,in_progress,0.0
360,3.0,-1.4143830317711092,-1.7148904346823375,-0.5989439875014744,4.172300888044017,1.0,[4.172300888044017, 1.0],25.0,False,True,0.8966986866100719,1,16.59809003658851,4626.294,in_progress,0.0
360,4.0,-1.3945292021483926,-1.71086460742857,0.22235738852762213,-25.0,1.729874665744219,[-25.0, 1.729874665744219],5.0,False,True,1.015872795442789,1,16.59809003658851,4626.367,in_progress,0.0
360,5.0,-1.3402571547649904,-1.7188475356609418,-1.7903464562078069,-25.0,3.3,[-25.0, 3.3],25.0,False,True,1.3436392624125608,2,16.59809003658851,4626.428,in_progress,0.0
360,6.0,-1.3194556611110948,-1.725365045882127,-3.2696834090322766,-25.0,3.3,[-25.0, 3.3],25.0,False,True,1.469629411895335,2,16.59809003658851,4626.497,in_progress,0.0
360,7.0,-1.2634050489141475,-1.750932970311147,-8.384817123944945,-16.851464302238142,1.596656665844955,[-16.851464302238142, 1.596656665844955],25.0,False,True,1.8099567900770743,2,16.59809003658851,4626.563,in_progress,0.0
360,8.0,-1.1917580751841965,-1.7924025631311178,-15.209339148169756,27.0,1.0,[27.0, 1.0],25.0,False,True,2.2459049343623807,3,16.59809003658851,4626.63,in_progress,0.0
360,9.0,-1.1256160718532824,-1.8260912722532157,-18.69422083072725,-25.0,1.1928978881091146,[-25.0, 1.1928978881091146],25.0,False,True,2.649427352306795,3,16.59809003658851,4626.706,in_progress,0.0
360,10.0,-1.0496106531507758,-1.8616514187508615,-20.78685352874409,-25.0,1.37303680555717,[-25.0, 1.37303680555717],25.0,False,True,3.111503821070446,3,16.59809003658851,4626.773,in_progress,0.0
360,11.0,-0.9856832278772605,-1.9092972304485423,-25.656800224345055,27.0,1.0,[27.0, 1.0],25.0,False,True,3.502271639956224,3,16.59809003658851,4626.831,in_progress,0.0
360,12.0,-0.915770798883715,-1.95975602446934,-29.012568206756516,13.44184732024302,3.1181774112799046,[13.44184732024302, 3.1181774112799046],25.0,False,True,3.929426941110601,4,16.59809003658851,4626.886,in_progress,0.0
360,13.0,-0.8501494408262478,-1.9935029033998488,-28.478597986829566,27.0,1.0,[27.0, 1.0],25.0,False,True,4.328737229824383,4,16.59809003658851,4626.962,in_progress,0.0
360,14.0,-0.770031126999269,-2.0203822942209637,-25.706751384919105,17.51153950648566,1.3804878214670886,[17.51153950648566, 1.3804878214670886],25.0,False,True,4.806065920835825,4,16.59809003658851,4627.012,in_progress,0.0
360,15.0,-0.6876086962172325,-2.0390102881840564,-21.514497505800563,21.196263562114837,2.069525534681359,[21.196263562114837, 2.069525534681359],25.0,False,True,5.304277238099528,4,16.59809003658851,4627.099,in_progress,0.0
360,16.0,-0.5963232402582117,-2.047507651857177,-15.908435730527378,27.0,2.015373501106691,[27.0, 2.015373501106691],25.0,False,True,5.854961381766658,5,16.59809003658851,4627.161,in_progress,0.0
360,17.0,-0.4403782482359475,-2.036808461768231,-5.452909003298355,27.0,1.0,[27.0, 1.0],25.0,False,True,6.775340186267134,5,16.59809003658851,4627.226,in_progress,0.0
360,18.0,-0.37867278332109866,-2.0249737803697605,-1.0660106436320664,-25.0,1.0,[-25.0, 1.0],25.0,False,True,7.146721968001849,5,16.59809003658851,4627.296,in_progress,0.0
360,19.0,-0.27340784633073145,-2.003167931895499,5.829125392248109,-25.0,2.408076709653761,[-25.0, 2.408076709653761],25.0,False,True,7.780220386741449,6,16.59809003658851,4627.364,in_progress,0.0
360,20.0,-0.1897199142162172,-1.9942553666856362,6.02196074614408,-2.454679456433304,1.9749119460949776,[-2.454679456433304, 1.9749119460949776],25.0,False,True,8.264125929540535,6,16.59809003658851,4627.425,in_progress,0.0
360,21.0,-0.0726954326227402,-2.001647297631763,1.8609294180138087,-25.0,1.769260985485743,[-25.0, 1.769260985485743],25.0,False,True,8.968827088555878,6,16.59809003658851,4627.506,in_progress,0.0
360,22.0,0.04056456377600144,-2.021813279045186,-3.169032613632298,27.0,1.0,[27.0, 1.0],25.0,False,True,9.650282435310563,7,16.59809003658851,4627.559,in_progress,0.0
360,23.0,0.13571431762560612,-2.047138428649551,-8.299231809720755,-2.0920411709642295,1.8320094785049017,[-2.0920411709642295, 1.8320094785049017],25.0,False,True,10.192957878767983,7,16.59809003658851,4627.633,in_progress,0.0
360,24.0,0.24440211408041912,-2.078809292400997,-12.142927803489846,-13.95608974010877,1.1194422676009614,[-13.95608974010877, 1.1194422676009614],25.0,False,True,10.843280086926251,7,16.59809003658851,4627.695,in_progress,0.0
360,25.0,0.35229825775125945,-2.1204839925072947,-15.881133760653551,27.0,3.3,[27.0, 3.3],25.0,False,True,11.487466190718301,8,16.59809003658851,4627.767,in_progress,0.0
360,26.0,0.4386982239336101,-2.1506969101698283,-16.645857489427964,15.131173375407712,1.487049476177491,[15.131173375407712, 1.487049476177491],25.0,False,True,11.994866860044647,8,16.59809003658851,4627.823,in_progress,0.0
360,27.0,0.5392168745363539,-2.1727895539076503,-15.066794766641816,27.0,1.0,[27.0, 1.0],25.0,False,True,12.59678649835144,8,16.59809003658851,4627.897,in_progress,0.0
