episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
40,1.0,-1.4229880184030173,-1.7134099657451827,-0.32390034779205823,25.71266883310887,1.0,[25.71266883310887, 1.0],0.0,False,True,0.8447078292740766,1,16.59809003658851,584.447,prepare,0.0
40,2.0,-1.4231961827317516,-1.713530552687683,-0.3385078659775659,-25.0,1.0,[-25.0, 1.0],5.0,False,True,0.8434665395971588,1,16.59809003658851,584.511,in_progress,0.0
40,3.0,-1.4178190307851792,-1.7138433151573191,-0.37479727375875177,-25.0,1.0,[-25.0, 1.0],25.0,False,True,0.8758906763283016,1,16.59809003658851,584.572,in_progress,0.0
40,4.0,-1.3989708865963164,-1.720947798309167,-2.07727033925373,-25.0,1.0,[-25.0, 1.0],25.0,False,True,0.990175748321126,1,16.59809003658851,584.647,in_progress,0.0
40,5.0,-1.3690955355725032,-1.7346608329834814,-5.081091288522622,-15.790885538733733,3.3,[-15.790885538733733, 3.3],25.0,False,True,1.171581461013505,1,16.59809003658851,584.715,in_progress,0.0
40,6.0,-1.325069632945195,-1.7531309818313883,-8.400766675658272,-16.28704634638639,1.1552919625684308,[-16.28704634638639, 1.1552919625684308],25.0,False,True,1.438727981559404,2,16.59809003658851,584.778,in_progress,0.0
40,7.0,-1.2756196978499732,-1.776414275282211,-11.933286479346219,17.579512738080297,1.0,[17.579512738080297, 1.0],25.0,False,True,1.7390537441846536,2,16.59809003658851,584.844,in_progress,0.0
40,8.0,-1.209592816208672,-1.800152639602412,-14.075609237651383,27.0,1.0,[27.0, 1.0],25.0,False,True,2.1392847416242735,3,16.59809003658851,584.906,in_progress,0.0
40,9.0,-1.1428809377693634,-1.8077279245857802,-12.0692888400439,27.0,1.0,[27.0, 1.0],25.0,False,True,2.541944365115122,3,16.59809003658851,584.977,in_progress,0.0
40,10.0,-1.0685893948147567,-1.8051428836869534,-8.046541901373898,1.87048228348727,1.0,[1.87048228348727, 1.0],25.0,False,True,2.9904298606055044,3,16.59809003658851,585.045,in_progress,0.0
40,11.0,-0.9985978704974473,-1.8028122626381993,-5.352287570099346,18.719373538989487,1.0,[18.719373538989487, 1.0],25.0,False,True,3.4117525510424156,3,16.59809003658851,585.072,in_progress,0.0
40,12.0,-0.9315332283843379,-1.799104980860345,-3.1241059626781102,-1.588049823352609,1.0,[-1.588049823352609, 1.0],25.0,False,True,3.8152803323117412,4,16.59809003658851,585.183,in_progress,0.0
40,13.0,-0.861883693239488,-1.795159423737208,-1.386310357302678,-13.377282937425655,1.4753544649705113,[-13.377282937425655, 1.4753544649705113],25.0,False,True,4.234350008655444,4,16.59809003658851,585.235,in_progress,0.0
40,14.0,-0.7732210019259005,-1.7985617160842904,-1.7800761873220365,-23.306143665485212,3.3,[-23.306143665485212, 3.3],25.0,False,True,4.766727710565446,4,16.59809003658851,585.309,in_progress,0.0
40,15.0,-0.7021084625420234,-1.8122499815977835,-4.369843320786978,23.104143409441804,2.489015316148307,[23.104143409441804, 2.489015316148307],25.0,False,True,5.196358937319636,4,16.59809003658851,585.386,in_progress,0.0
40,16.0,-0.5982351119875742,-1.8237287086326956,-5.113812663891628,2.6860263962865325,1.0,[2.6860263962865325, 1.0],25.0,False,True,5.823144349382985,5,16.59809003658851,585.442,in_progress,0.0
40,17.0,-0.47256983716876066,-1.8099663410828586,0.16873741051323393,-25.0,1.6339070018004347,[-25.0, 1.6339070018004347],25.0,False,True,6.574197803678683,5,16.59809003658851,585.51,in_progress,0.0
