episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
300,1.0,-1.4230378906968306,-1.7135445915878869,-0.3550150255751573,12.43022128794513,1.0,[12.43022128794513, 1.0],0.0,False,True,0.844421545449437,1,16.59809003658851,3806.362,prepare,0.0
300,2.0,-1.423196182731656,-1.7135305526876834,-0.338507865977515,-25.0,1.3998848056401747,[-25.0, 1.3998848056401747],5.0,False,True,0.8434665395971579,1,16.59809003658851,3806.408,in_progress,0.0
300,3.0,-1.4155406848187995,-1.7138506423457542,-0.3373240132292074,-25.0,1.401623648129726,[-25.0, 1.401623648129726],25.0,False,True,0.8896159147858648,1,16.59809003658851,3806.478,in_progress,0.0
300,4.0,-1.3962983350337463,-1.7228863861963113,-2.5487461450509747,-25.0,1.7418144220898135,[-25.0, 1.7418144220898135],25.0,False,True,1.0064784838552066,1,16.59809003658851,3806.559,in_progress,0.0
300,5.0,-1.358791146846529,-1.741713740235512,-6.550904493030617,-18.94089377676398,2.695010353500049,[-18.94089377676398, 2.695010353500049],25.0,False,True,1.2343946099933132,2,16.59809003658851,3806.63,in_progress,0.0
300,6.0,-1.3100151101956805,-1.7704360113180937,-11.902212298033282,26.855721347153683,1.0,[26.855721347153683, 1.0],25.0,False,True,1.5312321828524078,2,16.59809003658851,3806.695,in_progress,0.0
300,7.0,-1.2609895245461245,-1.7944998766376237,-15.464595613557146,27.0,1.0,[27.0, 1.0],25.0,False,True,1.8290837062168042,2,16.59809003658851,3806.763,in_progress,0.0
300,8.0,-1.1963455920703063,-1.8063267622909225,-14.254074528931211,21.71255133862575,1.0,[21.71255133862575, 1.0],25.0,False,True,2.21973285589995,3,16.59809003658851,3806.827,in_progress,0.0
300,9.0,-1.1271804079431507,-1.8078463858628286,-10.784707023885485,27.0,1.0,[27.0, 1.0],25.0,False,True,2.6365348199211662,3,16.59809003658851,3806.893,in_progress,0.0
300,10.0,-1.0563657226885494,-1.7988302177733508,-5.823811750711053,19.08076393678138,1.0,[19.08076393678138, 1.0],25.0,False,True,3.063305972832392,3,16.59809003658851,3806.963,in_progress,0.0
300,11.0,-0.9753402576233887,-1.7771179722966546,0.763976517708758,-5.310549816255037,2.414371822892967,[-5.310549816255037, 2.414371822892967],25.0,False,True,3.5487763872787634,3,16.59809003658851,3807.018,in_progress,0.0
300,12.0,-0.9051815675957531,-1.7587656049146239,4.592539005258203,-6.594705629920735,1.7985014985749934,[-6.594705629920735, 1.7985014985749934],25.0,False,True,3.969191202220617,4,16.59809003658851,3807.096,in_progress,0.0
300,13.0,-0.8114267938058681,-1.7524936801023994,4.292077842607082,-25.0,1.6737188480486518,[-25.0, 1.6737188480486518],25.0,False,True,4.532392965624455,4,16.59809003658851,3807.149,in_progress,0.0
300,14.0,-0.7186187779732921,-1.7596914143642388,1.2120721349745738,0.21799007220347377,2.6673552024880394,[0.21799007220347377, 2.6673552024880394],25.0,False,True,5.0921312787210296,4,16.59809003658851,3807.212,in_progress,0.0
300,15.0,-0.6083741001911109,-1.7721695362863032,-1.8157237911470976,-16.643059953286635,2.9030380949343817,[-16.643059953286635, 2.9030380949343817],25.0,False,True,5.757388903714404,5,16.59809003658851,3807.287,in_progress,0.0
300,16.0,-0.48746484000822937,-1.791655754212904,-5.249167529342813,27.0,1.6454973863918205,[27.0, 1.6454973863918205],25.0,False,True,6.483878809623664,5,16.59809003658851,3807.353,in_progress,0.0
300,17.0,-0.3702231212021233,-1.8183842536975356,-9.272591418897422,27.0,1.0,[27.0, 1.0],25.0,False,True,7.191073774822476,5,16.59809003658851,3807.423,in_progress,0.0
300,18.0,-0.25320992878096393,-1.8332422470866598,-8.519182618074801,27.0,1.0,[27.0, 1.0],25.0,False,True,7.896515293888536,6,16.59809003658851,3807.475,in_progress,0.0
300,19.0,-0.15666058861420884,-1.8340057708450963,-5.6348279357343865,-6.964645069173681,1.0,[-6.964645069173681, 1.0],25.0,False,True,8.470398895863578,6,16.59809003658851,3807.565,in_progress,0.0
300,20.0,-0.05693395443613028,-1.836826413428495,-4.182603104775544,27.0,1.0,[27.0, 1.0],25.0,False,True,9.071089601254373,6,16.59809003658851,3807.626,in_progress,0.0
300,21.0,0.017869425575453346,-1.844681655857593,-4.732840388486683,27.0,1.0,[27.0, 1.0],25.0,False,True,9.521403855366561,7,16.59809003658851,3807.694,in_progress,0.0
300,22.0,0.09052867981345077,-1.8432810866619316,-3.0470149775671582,17.836887898033623,1.400785192449816,[17.836887898033623, 1.400785192449816],25.0,False,True,9.959210805460277,7,16.59809003658851,3807.762,in_progress,0.0
300,23.0,0.1676282949873111,-1.8312871511420896,0.540846647314075,11.996224157089777,1.5626044410803817,[11.996224157089777, 1.5626044410803817],25.0,False,True,10.414695985618327,7,16.59809003658851,3807.82,in_progress,0.0
300,24.0,0.2619587701439233,-1.801103560968732,6.770225058477002,12.640511117579372,1.4749898830403758,[12.640511117579372, 1.4749898830403758],25.0,False,True,10.986997785094092,8,16.59809003658851,3807.895,in_progress,0.0
300,25.0,0.34917637360041764,-1.76518854433483,12.186613816235083,-15.272589047341961,1.0,[-15.272589047341961, 1.0],25.0,False,True,11.517240704709874,8,16.59809003658851,3807.952,in_progress,0.0
300,26.0,0.42750921337691844,-1.7329733345387075,15.467118966417349,-16.432538326763378,1.0,[-16.432538326763378, 1.0],25.0,False,True,11.993227963736526,8,16.59809003658851,3808.02,in_progress,0.0
300,27.0,0.5156762149725393,-1.7074251734079595,15.64579466676986,0.719762534658269,2.503081161466942,[0.719762534658269, 2.503081161466942],5.0,False,True,12.528255559989507,8,16.59809003658851,3808.091,in_progress,0.0
300,28.0,0.6027847922121385,-1.6862615663093583,14.96684501289499,-2.722260053735514,2.433478089791316,[-2.722260053735514, 2.433478089791316],5.0,False,True,13.056218421654384,9,16.59809003658851,3808.162,in_progress,0.0
300,29.0,0.7169605327591775,-1.6567929659529068,14.665663759464277,-23.011747641136168,1.0,[-23.011747641136168, 1.0],5.0,False,True,13.748506788487743,9,16.59809003658851,3808.193,in_progress,0.0
300,30.0,0.800129796210507,-1.6361106923595568,14.520632161059135,-25.0,1.0,[-25.0, 1.0],25.0,False,True,14.236658280861391,9,16.59809003658851,3808.284,in_progress,0.0
300,31.0,0.8968476425629976,-1.6230709245187502,11.957896184771597,-25.0,1.8358896140393275,[-25.0, 1.8358896140393275],25.0,False,True,14.818687332594072,10,16.59809003658851,3808.36,in_progress,0.0
300,32.0,0.9969358319009807,-1.621184474632608,7.870875717437153,-25.0,2.0938802838438813,[-25.0, 2.0938802838438813],25.0,False,True,15.421581824153943,10,16.59809003658851,3808.425,in_progress,0.0
300,33.0,1.1022399971923513,-1.634184978022608,2.0586677369098085,-25.0,1.0,[-25.0, 1.0],25.0,False,True,16.042488556952055,10,16.59809003658851,3808.496,in_progress,0.0
300,34.0,1.2115477180054952,-1.6630582327972634,-5.449291225109775,-18.889658860415302,2.6755679285074794,[-18.889658860415302, 2.6755679285074794],25.0,False,True,16.70693245119164,11,16.59809003658851,3808.56,in_progress,0.0
300,35.0,1.2973487630964415,-1.6903148502727532,-9.647406228777127,27.0,1.0,[27.0, 1.0],25.0,False,True,17.229493125862096,11,16.59809003658851,3808.623,in_progress,0.0
300,36.0,1.4043790961226588,-1.7303408700388623,-15.172553352560763,27.0,2.4895518737208104,[27.0, 2.4895518737208104],25.0,False,True,17.882664423897022,11,16.59809003658851,3808.693,in_progress,0.0
300,37.0,1.4990747149962318,-1.7568218454488296,-15.280687824553926,27.0,1.0,[27.0, 1.0],25.0,False,True,18.45834771501303,12,16.59809003658851,3808.744,in_progress,0.0
300,38.0,1.6123955949388595,-1.7774684404976944,-13.3227274277927,27.0,1.0,[27.0, 1.0],25.0,False,True,19.14496546533831,12,16.59809003658851,3808.826,in_progress,0.0
300,39.0,1.69344800447028,-1.7851894602519756,-10.773532273585705,27.0,1.0,[27.0, 1.0],25.0,False,True,19.625991252795792,12,16.59809003658851,3808.882,in_progress,0.0
300,40.0,1.7896651889573814,-1.782746363544044,-6.289030155015728,27.0,1.0,[27.0, 1.0],25.0,False,True,20.205626162651274,12,16.59809003658851,3808.955,in_progress,0.0
300,41.0,1.8515773054855234,-1.7739250768340737,-2.7251111100363676,23.823230592061755,1.0,[23.823230592061755, 1.0],25.0,False,True,20.578450830962463,13,16.59809003658851,3809.024,in_progress,0.0
300,42.0,1.927806863879549,-1.7573991192108431,1.7601202801470819,-3.183210078594552,2.3481558436247703,[-3.183210078594552, 2.3481558436247703],25.0,False,True,21.037376791141032,13,16.59809003658851,3809.091,in_progress,0.0
300,43.0,2.015692671619619,-1.735745288888757,5.673738654556755,16.60421487339695,1.4354575945719465,[16.60421487339695, 1.4354575945719465],25.0,False,True,21.56708354629017,13,16.59809003658851,3809.151,in_progress,0.0
300,44.0,2.107476344106081,-1.7103731783527143,9.200123401409552,2.2348247837921846,1.2098373715712667,[2.2348247837921846, 1.2098373715712667],5.0,False,True,22.129343962479393,14,16.59809003658851,3809.225,in_progress,0.0
300,45.0,2.189655248838838,-1.6761789388251902,13.695315778738292,27.0,1.0,[27.0, 1.0],5.0,False,True,22.637569797796786,14,16.59809003658851,3809.291,in_progress,0.0
300,46.0,2.2640569560695223,-1.6385719006118624,17.900312077577055,24.93270220228448,3.3,[24.93270220228448, 3.3],5.0,False,True,23.167912892772396,14,16.59809003658851,3809.359,in_progress,0.0
300,47.0,2.343150450361664,-1.5883377576338233,23.133057639869424,10.903031583345651,2.8177538137726375,[10.903031583345651, 2.8177538137726375],5.0,False,True,23.697675947292645,14,16.59809003658851,3809.387,in_progress,0.0
300,48.0,2.4204586666416628,-1.5161396128503122,30.977176597404384,7.995312400064037,2.042826169296556,[7.995312400064037, 2.042826169296556],5.0,False,True,24.244921137514485,15,16.59809003658851,3809.493,in_progress,0.0
300,49.0,2.492721046617723,-1.4346426125543035,38.22970404630782,27.0,1.1232527111667525,[27.0, 1.1232527111667525],5.0,False,True,25.14528843425672,15,16.59809003658851,3809.538,in_progress,0.0
300,50.0,2.567256297658374,-1.336268557724424,44.91171169396693,27.0,1.0,[27.0, 1.0],5.0,False,True,25.818483216133213,15,16.59809003658851,3809.617,in_progress,0.0
300,51.0,2.6290098496966308,-1.2430397535498858,49.75641975195343,27.0,1.4526652587788238,[27.0, 1.4526652587788238],5.0,False,True,27.256861032759634,16,16.59809003658851,3809.691,in_progress,0.0
300,52.0,2.654787826183982,-1.1958646274857776,52.37635310070441,27.0,1.1544557886434095,[27.0, 1.1544557886434095],5.0,False,True,27.576392910936505,16,16.59809003658851,3809.757,in_progress,0.0
300,53.0,2.6860378689611015,-1.1193001905717026,57.197589351625446,27.0,1.0,[27.0, 1.0],5.0,False,True,28.055666854465823,17,16.59809003658851,3809.83,in_progress,0.0
300,54.0,2.7133550669600717,-1.0386730968632913,61.75894998493547,13.737334206106702,1.266919133730858,[13.737334206106702, 1.266919133730858],5.0,False,True,29.44446887792904,17,16.59809003658851,3809.854,in_progress,0.0
300,55.0,2.72878514393297,-0.9652701470835525,66.49711220096557,17.3128194557355,1.5105088599558916,[17.3128194557355, 1.5105088599558916],5.0,False,True,29.895627514393812,18,16.59809003658851,3809.916,in_progress,0.0
300,56.0,2.7336642205387003,-0.8806034222808632,73.08305965506307,21.592196504597105,1.0543682859349937,[21.592196504597105, 1.0543682859349937],5.0,False,True,30.994572296920524,18,16.59809003658851,3810.028,in_progress,0.0
300,57.0,2.726224972484846,-0.7972341662389288,80.08065925747215,25.20978641356794,1.470229805858459,[25.20978641356794, 1.470229805858459],5.0,False,True,31.496857863922813,19,16.59809003658851,3810.092,in_progress,0.0
300,58.0,2.707389627799966,-0.7116468880751705,87.5067910036265,5.033347999002004,1.3232135772722426,[5.033347999002004, 1.3232135772722426],5.0,False,True,32.75106141420783,19,16.59809003658851,3810.169,in_progress,0.0
300,59.0,2.6819287391080344,-0.6202889761047409,93.79235606475287,19.146414206527304,1.0,[19.146414206527304, 1.0],5.0,False,True,33.322026132358715,20,16.59809003658851,3810.204,in_progress,0.0
300,60.0,2.662902592893513,-0.5373583124461323,96.78030200926516,6.463310109886105,1.0,[6.463310109886105, 1.0],5.0,False,True,34.86036156243488,20,16.59809003658851,3810.29,in_progress,0.0
300,61.0,2.6276681998913087,-0.43081291479870876,101.4443813022673,27.0,1.0609615240336516,[27.0, 1.0609615240336516],5.0,False,True,35.471462206468814,21,16.59809003658851,3810.348,in_progress,0.0
300,62.0,2.6123345422298527,-0.393643000366234,103.25602025796978,12.541122511647998,1.0,[12.541122511647998, 1.0],5.0,False,True,36.42887589015118,21,16.59809003658851,3810.434,in_progress,0.0
