episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
380,1.0,-1.423002476395085,-1.7134935310906112,-0.31379113966302496,-25.0,1.0,[-25.0, 1.0],0.0,False,True,0.8446295135376348,1,16.59809003658851,4855.164,prepare,0.0
380,2.0,-1.4231127976776285,-1.7134011175070933,-0.3053020692354131,-25.0,2.4447435479529487,[-25.0, 2.4447435479529487],5.0,False,True,0.8439552452705227,1,16.59809003658851,4855.221,in_progress,0.0
380,3.0,-1.4175220251241063,-1.713554659879761,-0.18685532147443237,-25.0,3.234280104468721,[-25.0, 3.234280104468721],5.0,False,True,0.8776494817312014,1,16.59809003658851,4855.288,in_progress,0.0
380,4.0,-1.3924938786278553,-1.7180429749654198,-1.3355176177945818,-25.0,1.923466508548406,[-25.0, 1.923466508548406],25.0,False,True,1.0288873160940464,1,16.59809003658851,4855.365,in_progress,0.0
380,5.0,-1.3693716662794253,-1.7246112402791736,-2.7523324367155935,19.44292032762634,2.7488677772608643,[19.44292032762634, 2.7488677772608643],25.0,False,True,1.1688625135084807,1,16.59809003658851,4855.438,in_progress,0.0
380,6.0,-1.320473748771206,-1.7314923958012125,-3.611205839220533,5.438143623721206,3.184954597985846,[5.438143623721206, 3.184954597985846],25.0,False,True,1.464140173693569,2,16.59809003658851,4855.488,in_progress,0.0
380,7.0,-1.2665301181688522,-1.7253563565276742,-1.3968390803091932,24.876725185745457,3.3,[24.876725185745457, 3.3],25.0,False,True,1.7884452968109699,2,16.59809003658851,4855.565,in_progress,0.0
380,8.0,-1.204210361216283,-1.7056803900684705,3.48449304654054,-25.0,1.9008099437644723,[-25.0, 1.9008099437644723],5.0,False,True,2.161784966583706,3,16.59809003658851,4855.638,in_progress,0.0
380,9.0,-1.126195929559438,-1.6763580526215363,9.415349661800791,0.007487804494708428,2.342782455369478,[0.007487804494708428, 2.342782455369478],5.0,False,True,2.6286541598572732,3,16.59809003658851,4855.7,in_progress,0.0
380,10.0,-1.045785966267853,-1.6529865705841207,11.676624417438154,-25.0,1.0,[-25.0, 1.0],5.0,False,True,3.1096039468300165,3,16.59809003658851,4855.756,in_progress,0.0
