episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
220,1.0,-1.4231168849637945,-1.7138354002296707,-0.4157341951715078,-8.276952012333442,1.0605684436152605,[-8.276952012333442, 1.0605684436152605],0.0,False,True,0.84397623937747,1,16.59809003658851,2728.214,prepare,0.0
220,2.0,-1.4231961827316852,-1.7135305526876834,-0.3385078659775404,-25.0,1.4739517162415603,[-25.0, 1.4739517162415603],5.0,False,True,0.8434665395971591,1,16.59809003658851,2728.262,in_progress,0.0
220,3.0,-1.4080079471733762,-1.7158524359693468,-0.821993475910028,-25.0,1.167018853237437,[-25.0, 1.167018853237437],25.0,False,True,0.9352024373812365,1,16.59809003658851,2728.35,in_progress,0.0
220,4.0,-1.3846326379909721,-1.7260598561422362,-3.2306400260152213,-25.0,1.3951066013634221,[-25.0, 1.3951066013634221],25.0,False,True,1.0770845011778778,1,16.59809003658851,2728.416,in_progress,0.0
220,5.0,-1.3397398316507803,-1.7502614819149847,-8.251161099716501,3.3852495288500855,3.1323486766120983,[3.3852495288500855, 3.1323486766120983],25.0,False,True,1.3500551528939135,2,16.59809003658851,2728.473,in_progress,0.0
220,6.0,-1.2958507891735982,-1.7730488027515714,-12.072372619866776,27.0,1.0,[27.0, 1.0],25.0,False,True,1.616830704454095,2,16.59809003658851,2728.55,in_progress,0.0
220,7.0,-1.2344814090039686,-1.7856347465917661,-12.293786492588263,27.0,1.0,[27.0, 1.0],25.0,False,True,1.9878340924947842,2,16.59809003658851,2728.621,in_progress,0.0
220,8.0,-1.1734046002305354,-1.7812243066037334,-8.298750761625051,23.72508154185693,1.0,[23.72508154185693, 1.0],25.0,False,True,2.355289831910722,3,16.59809003658851,2728.678,in_progress,0.0
220,9.0,-1.087922080935076,-1.760579533268326,-1.07442741297478,17.365102265069204,3.3,[17.365102265069204, 3.3],25.0,False,True,2.8686514901185958,3,16.59809003658851,2728.76,in_progress,0.0
220,10.0,-1.0322300913405658,-1.7380852074776278,4.769673938557782,6.9956238984203765,2.275973497091961,[6.9956238984203765, 2.275973497091961],25.0,False,True,3.2014296092646077,3,16.59809003658851,2728.805,in_progress,0.0
220,11.0,-0.9585536303045086,-1.7082317652948908,10.247976844112504,-10.63829579983985,1.0,[-10.63829579983985, 1.0],5.0,False,True,3.6416595498814694,4,16.59809003658851,2728.874,in_progress,0.0
220,12.0,-0.8696108032005563,-1.67653561416508,14.012150032757216,-0.1665032938575699,1.6366287703309197,[-0.1665032938575699, 1.6366287703309197],5.0,False,True,4.173627806717114,4,16.59809003658851,2728.943,in_progress,0.0
220,13.0,-0.7799445301421073,-1.6558715226478833,13.646376952946635,-23.20802920292773,1.0570251430165674,[-23.20802920292773, 1.0570251430165674],5.0,False,True,4.71328056975675,4,16.59809003658851,2729.016,in_progress,0.0
220,14.0,-0.6978741845916889,-1.641704593363492,12.40282765723618,-25.0,1.7089123337307308,[-25.0, 1.7089123337307308],5.0,False,True,5.206395954263968,4,16.59809003658851,2729.082,in_progress,0.0
220,15.0,-0.588246167422391,-1.6351823683885298,8.716950716179255,-25.0,1.1488569614376525,[-25.0, 1.1488569614376525],5.0,False,True,5.866215166923254,5,16.59809003658851,2729.14,in_progress,0.0
220,16.0,-0.5063510090894745,-1.639992717261212,4.9462411521152125,-25.0,1.348540081031265,[-25.0, 1.348540081031265],5.0,False,True,6.365283043641816,5,16.59809003658851,2729.215,in_progress,0.0
220,17.0,-0.4209396679797066,-1.6508427782301398,0.9578229380098278,0.4299563544715497,1.0,[0.4299563544715497, 1.0],5.0,False,True,6.8802055298333515,5,16.59809003658851,2729.285,in_progress,0.0
220,18.0,-0.32420046943109926,-1.6662861607815944,-2.6156403747454475,-25.0,1.6894153845141324,[-25.0, 1.6894153845141324],5.0,False,True,7.463520769593241,6,16.59809003658851,2729.351,in_progress,0.0
220,19.0,-0.23179949272950304,-1.684148897690706,-5.619006204675585,5.511399459154649,3.212605906363967,[5.511399459154649, 3.212605906363967],5.0,False,True,8.020776262223697,6,16.59809003658851,2729.419,in_progress,0.0
220,20.0,-0.13945279321604276,-1.7050374753961084,-8.222368455194623,11.52078657861302,1.0,[11.52078657861302, 1.0],5.0,False,True,8.579785805562333,6,16.59809003658851,2729.496,in_progress,0.0
220,21.0,-0.02900819056132864,-1.7080218688275866,-5.525705063020454,27.0,1.8953815129110299,[27.0, 1.8953815129110299],5.0,False,True,9.245041010233978,7,16.59809003658851,2729.555,in_progress,0.0
220,22.0,0.06448646179864544,-1.6992453380141241,-1.6762474002172534,-25.0,1.6475816017035319,[-25.0, 1.6475816017035319],5.0,False,True,9.80870038370813,7,16.59809003658851,2729.607,in_progress,0.0
220,23.0,0.1530040999185186,-1.68799857569928,1.6775325901506075,13.80727086885571,3.0983851465471584,[13.80727086885571, 3.0983851465471584],5.0,False,True,10.346202349335838,7,16.59809003658851,2729.69,in_progress,0.0
220,24.0,0.26813548984329616,-1.681298350729714,2.6243730002932253,0.1678898636547359,1.0,[0.1678898636547359, 1.0],5.0,False,True,11.040582205556532,8,16.59809003658851,2729.75,in_progress,0.0
220,25.0,0.3774449271685772,-1.6767641524098909,2.54652937271387,-1.2844400632365982,1.0,[-1.2844400632365982, 1.0],5.0,False,True,11.699598902330841,8,16.59809003658851,2729.817,in_progress,0.0
